node,name,H2r,rp
219,./node_219_INORM,0.3886720,0.0000006
276,./node_276_INORM,0.2255726,0.0023288
152,./node_152_INORM,0.4201613,0.0000003
93,./node_93_INORM,0.1237157,0.0304860
354,./node_354_INORM,0.2988586,0.0001060
257,./node_257_INORM,0.1770859,0.0075642
173,./node_173_INORM,0.2459588,0.0006190
238,./node_238_INORM,0.2881554,0.0001441
182,./node_182_INORM,0.4016037,0.0000004
110,./node_110_INORM,0.3107710,0.0000417
234,./node_234_INORM,0.4229006,2.2178212e-08
62,./node_62_INORM,0.3192528,0.0000045
337,./node_337_INORM,0.3726027,0.0000012
358,./node_358_INORM,0.2107077,0.0040907
131,./node_131_INORM,0.3337905,0.0000040
215,./node_215_INORM,0.4054938,2.915814e-08
287,./node_287_INORM,0.3388541,0.0000151
43,./node_43_INORM,0.3210736,0.0000744
316,./node_316_INORM,0.3429331,0.0000179
85,./node_85_INORM,0.2075230,0.0038764
78,./node_78_INORM,0.1823446,0.0147517
17,./node_17_INORM,0.3491821,0.0000067
342,./node_342_INORM,0.2276035,0.0014813
165,./node_165_INORM,0.3265855,0.0000124
198,./node_198_INORM,0.3437644,0.0000052
241,./node_241_INORM,0.2967739,0.0000295
6,./node_6_INORM,0.3297430,0.0000131
36,./node_36_INORM,0.3300898,0.0000053
59,./node_59_INORM,0.2476431,0.0009218
144,./node_144_INORM,0.1877801,0.0050786
260,./node_260_INORM,0.2335450,0.0026683
203,./node_203_INORM,0.4140056,0.0000002
127,./node_127_INORM,0.2542361,0.0005737
148,./node_148_INORM,0.1591535,0.0307273
291,./node_291_INORM,0.1552447,0.0188575
300,./node_300_INORM,0.4009089,2.3532283e-08
55,./node_55_INORM,0.3433708,0.0000066
169,./node_169_INORM,0.2372229,0.0012942
194,./node_194_INORM,0.2624396,0.0002226
222,./node_222_INORM,0.3380042,0.0000589
106,./node_106_INORM,0.3350313,0.0000514
321,./node_321_INORM,0.3449508,0.0000166
89,./node_89_INORM,0.2163436,0.0021246
74,./node_74_INORM,0.2386045,0.0008974
218,./node_218_INORM,0.1689214,0.0155560
153,./node_153_INORM,0.3417440,0.0000161
277,./node_277_INORM,0.0996107,0.0930982
21,./node_21_INORM,0.3954665,0.0000002
172,./node_172_INORM,0.2865230,0.0000626
256,./node_256_INORM,0.2888917,0.0001088
239,./node_239_INORM,0.2738461,0.0006559
92,./node_92_INORM,0.2586581,0.0003459
355,./node_355_INORM,0.3474165,0.0000041
336,./node_336_INORM,0.3582388,0.0000008
63,./node_63_INORM,0.2252978,0.0008219
359,./node_359_INORM,0.1626179,0.0108658
183,./node_183_INORM,0.3546665,0.0000133
235,./node_235_INORM,0.3661824,0.0000030
111,./node_111_INORM,0.2621380,0.0001897
317,./node_317_INORM,0.2303446,0.0037051
42,./node_42_INORM,0.3816482,0.0000113
214,./node_214_INORM,0.2932664,0.0000198
130,./node_130_INORM,0.3858668,0.0000001
286,./node_286_INORM,0.3360722,0.0000210
240,./node_240_INORM,0.2968510,0.0002183
199,./node_199_INORM,0.3636682,0.0000050
164,./node_164_INORM,0.2593314,0.0002249
7,./node_7_INORM,0.3040212,0.0000700
79,./node_79_INORM,0.2975530,0.0000958
84,./node_84_INORM,0.0695850,0.1915879
343,./node_343_INORM,0.3092568,0.0000644
16,./node_16_INORM,0.3138074,0.0000486
261,./node_261_INORM,0.2470422,0.0006876
145,./node_145_INORM,0.2403967,0.0008067
37,./node_37_INORM,0.3486714,0.0000172
58,./node_58_INORM,0.2102517,0.0023518
54,./node_54_INORM,0.4231797,3.3285349e-08
301,./node_301_INORM,0.3112230,0.0000784
126,./node_126_INORM,0.3323015,0.0000125
202,./node_202_INORM,0.3622775,0.0000014
290,./node_290_INORM,0.2606549,0.0001960
149,./node_149_INORM,0.2548461,0.0001646
75,./node_75_INORM,0.3215701,0.0000127
88,./node_88_INORM,0.2823589,0.0000995
320,./node_320_INORM,0.3480256,0.0000086
195,./node_195_INORM,0.2350277,0.0011095
168,./node_168_INORM,0.3168273,0.0000502
107,./node_107_INORM,0.3327035,0.0000064
223,./node_223_INORM,0.3124245,0.0000880
