node,name,H2r,rp
200,./node_200_INORM,0.3832957,0.0000009
94,./node_94_INORM,0.4023585,0.0000007
69,./node_69_INORM,0.3252689,0.0000087
124,./node_124_INORM,0.3472977,0.0000161
292,./node_292_INORM,0.2491021,0.0008249
98,./node_98_INORM,0.1786684,0.0065601
65,./node_65_INORM,0.3976170,2.796871e-08
128,./node_128_INORM,0.3448434,0.0000067
147,./node_147_INORM,0.3233250,0.0002091
263,./node_263_INORM,0.2052975,0.0049914
360,./node_360_INORM,0.1885055,0.0054062
166,./node_166_INORM,0.2227388,0.0011153
242,./node_242_INORM,0.2835340,0.0000985
44,./node_44_INORM,0.1778712,0.0126879
109,./node_109_INORM,0.2916304,0.0002169
341,./node_341_INORM,0.2456379,0.0004983
