node,name,H2r,rp
127,./node_127_INORM,0.1472426,0.0230464
424,./node_424_INORM,0.1429126,0.0422501
700,./node_700_INORM,0.0980534,0.1023604
203,./node_203_INORM,0.1121748,0.0738371
67,./node_67_INORM,0.2396660,0.0005533
805,./node_805_INORM,0.1051273,0.1014113
948,./node_948_INORM,0.1603768,0.0147958
594,./node_594_INORM,0.1003048,0.1017510
569,./node_569_INORM,0.1547370,0.0306012
506,./node_506_INORM,0.1804323,0.0106986
622,./node_622_INORM,0.0938586,0.1154829
321,./node_321_INORM,0.1154317,0.0675698
927,./node_927_INORM,0.1369661,0.0471237
106,./node_106_INORM,0.2559908,0.0003951
405,./node_405_INORM,0.1643546,0.0195301
824,./node_824_INORM,0.0806727,0.1599025
46,./node_46_INORM,0.1525282,0.0227875
721,./node_721_INORM,0.2259533,0.0014073
222,./node_222_INORM,0.1037680,0.0960137
29,./node_29_INORM,0.1985409,0.0037424
169,./node_169_INORM,0.1718733,0.0094683
497,./node_497_INORM,0.0955300,0.1124697
194,./node_194_INORM,0.1232526,0.0670811
